,ID,Age,Mass,Ext,Z,FUV,NUV,U,B,V,R,I,J,H,K,F275W,F336W,F475W,F814W,F110W,F160W,u_CFHT,g_CFHT,r_CFHT,i_CFHT,z_CFHT,u_SDSS,g_SDSS,r_SDSS,i_SDSS,z_SDSS,J_2MASS,H_2MASS,Ks_2MASS,a_BATC,b_BATC,c_BATC,d_BATC,e_BATC,f_BATC,g_BATC,h_BATC,i_BATC,j_BATC,k_BATC,m_BATC,n_BATC,o_BATC,p_BATC,t_BATC,IRAC36,IRAC45,IRAC58,IRAC80,mip24,mip70,mip160,Mass_present
115,116.0,8.0,4.0098898740504305,0.0,0.019,-8.15418339507403,-7.874393339442874,-7.422889579893308,-7.127036885304831,-7.29684121388213,-7.48155746837152,-7.679539689163493,-8.045907725531787,-8.421367893554597,-8.473165133279664,-7.778156072609629,-7.653816043800735,-7.2027378661251085,-7.697088473315542,-7.971494312821482,-8.374470358789694,-6.926185700393104,-7.313487847767318,-7.321900514201072,-7.2811371645514535,-7.253212917011086,-6.57801987366224,-7.2737012630533915,-7.292680841880296,-7.258573003125286,-7.223702004247946,-8.097795562554891,-8.448267435716541,-8.515786025807813,-6.475872977328153,-7.090828550010663,-7.268630829187506,-7.3315104874763914,-7.315326584546087,-7.3153253172914905,-7.3386187547664505,-7.332846591640656,-7.306467563300619,-7.303886942108546,-7.293211206569421,-7.267004923595593,-7.228850104044869,-7.25971178640529,-7.260069525604162,-7.2783516251042455,-8.549582649247698,-8.487330134998166,-8.50784362320355,-8.557882591786456,-8.568637917456009,-8.585658736095077,-8.5651497094546,3.8756959559871076
116,117.0,8.0,4.007562173534166,0.0,0.019,-8.13084925190292,-7.848738393315239,-7.372908791463059,-7.065963168444409,-7.245122322052434,-7.456867459876932,-7.697262678562161,-8.172786899448496,-8.6600933343573,-8.735798812771424,-7.749835887636999,-7.610430108513767,-7.141514028889362,-7.7134714755737575,-8.07541857362051,-8.583467073824709,-6.871948349809508,-7.253020941861541,-7.289652703177748,-7.287320940623604,-7.291680281350148,-6.5284605745626,-7.211802320455057,-7.258563554338238,-7.259574700593081,-7.264507723217769,-8.225015109870556,-8.688377917161041,-8.78520533919539,-6.43202656843726,-7.037028117069635,-7.2063328584715585,-7.2684374500936455,-7.253031837762452,-7.256687271565937,-7.294972432687395,-7.296602192346339,-7.287059496113112,-7.290266375255211,-7.300518717625058,-7.2810198570603095,-7.260128423590853,-7.3034420361002645,-7.315766277482308,-7.258305287408227,-8.833336428510103,-8.742989208429352,-8.773967165390497,-8.83454169478819,-8.857831223048066,-8.877231684074573,-8.862748340612933,3.87237233502849
117,118.0,8.0,3.974522049166513,0.0,0.019,-7.966198133914323,-7.689559859598684,-7.208828354799661,-6.899603886633146,-7.091541761928455,-7.36275048534498,-7.734468679157409,-8.490522811927024,-9.184288587460468,-9.311880734503099,-7.591123119595817,-7.4463940280292205,-6.974835861393905,-7.751420100941039,-8.348356372192152,-9.055772345073592,-6.708753711289273,-7.0868572306213835,-7.168104894146983,-7.291627793198502,-7.394108777191985,-6.362848192642401,-7.043680178292399,-7.133176846165124,-7.248582738002279,-7.3749709424217444,-8.543105604775466,-9.214962838819588,-9.373695407454743,-6.267744978368352,-6.8769561540350725,-7.041131918274967,-7.098922648168281,-7.079727100471032,-7.096353525948466,-7.149908519563683,-7.162664068914024,-7.196046084019837,-7.240555296847332,-7.328699749129965,-7.311822063066163,-7.314024867544492,-7.447264732392863,-7.4876915574366985,-7.166004894325071,-9.448264692988348,-9.3035381136836,-9.368498158520932,-9.453776695498497,-9.396447006332956,-9.437253511117612,-9.443431492910609,3.8638545051044684
118,119.0,8.0,4.028114842186249,0.0,0.019,-8.076424019921014,-7.8014907236066,-7.339253082591096,-7.030689887901755,-7.185394254718881,-7.371621046764245,-7.581145755267128,-7.995299559904149,-8.430386333771402,-8.495849397156036,-7.705015658537679,-7.570535004004202,-7.098820504980088,-7.598430903349735,-7.910517290255912,-8.366433413856345,-6.840958873163265,-7.208065824266603,-7.210368452391589,-7.178451409439659,-7.163217773869044,-6.492835731682249,-7.170132331074772,-7.180956137983649,-7.154166026173938,-7.134856002780125,-8.04735968166421,-8.458207280772006,-8.542759544060583,-6.392194947404604,-7.010088647188234,-7.175458103372359,-7.22920538562422,-7.2065394540827645,-7.204105761822081,-7.226087128100355,-7.220802057120306,-7.1966310179842194,-7.19493652880887,-7.191771266654112,-7.165753198259411,-7.136084875308044,-7.171682017844279,-7.177256881910521,-7.168121493671605,-8.585019852959945,-8.505171514943394,-8.531982075538929,-8.588907144506951,-8.606746724975942,-8.62644968666051,-8.608479602947089,3.8669832146168854
119,120.0,8.0,4.013119572282129,0.0,0.019,-8.042404416525065,-7.763877239294631,-7.296570188293846,-6.981299617058294,-7.11987392725395,-7.28090585838323,-7.453918207515292,-7.7783266938324305,-8.119394173729788,-8.1640417738728,-7.6667489028663605,-7.5330669898959375,-7.045926746608526,-7.472282357243307,-7.712580397244771,-8.080299881183464,-6.795336700915833,-7.1537202854389434,-7.126094147075447,-7.060793355711694,-7.0184816446420335,-6.452272469552788,-7.118046668089873,-7.098326371702861,-7.040948017938954,-6.988096995926578,-7.8302186385330375,-8.14611804086791,-8.205363523179848,-6.354853630048467,-6.960724166036112,-7.129120589194571,-7.179331438172511,-7.151828354367861,-7.145253601284173,-7.1522912031560315,-7.140201204123118,-7.100590481241187,-7.0936919944364485,-7.0738793047420625,-7.040938256806621,-6.997800554652377,-7.021981692639159,-7.01833025151486,-7.0722401341136045,-8.235289574593931,-8.178780563533067,-8.196524959370713,-8.245265244156547,-8.251534170292805,-8.271710614054141,-8.246013227465212,3.867085085710133
120,121.0,8.0,4.031570467914819,0.0,0.019,-7.998832955898878,-7.729687543085869,-7.2754641315581665,-6.9661066800872495,-7.1010794383324125,-7.2860653141916725,-7.523631865853746,-8.02688796623657,-8.561048257699406,-8.658267337986363,-7.634987149921991,-7.50270330812556,-7.026636225672758,-7.5413424530799436,-7.926261929844602,-8.469413973324075,-6.780282298564454,-7.133838390496478,-7.119951045454895,-7.1122759716947375,-7.1239378276413055,-6.427019524790819,-7.0983305982143685,-7.090708011854332,-7.084382834376259,-7.097830981981543,-8.079067448566772,-8.589877798436662,-8.71220252036754,-6.324437185561649,-6.953001106283009,-7.116702394244749,-7.16062585105885,-7.12721570852504,-7.1236630712986,-7.13664611933818,-7.129275050441098,-7.107230754293349,-7.117434840552033,-7.134331279517525,-7.107588020981268,-7.080947771792708,-7.14702541472405,-7.160647345207249,-7.079296662207165,-8.770099767074814,-8.655723053790453,-8.705080751626122,-8.770184195557016,-8.75618763087305,-8.789666028462813,-8.782718537957217,3.8655323158711594
121,122.0,8.0,3.9859258042437253,0.0,0.019,-8.053403301294162,-7.773336857777715,-7.297409963489017,-6.9884095415045415,-7.176048746925421,-7.452943208020331,-7.87928878288559,-8.802446197208658,-9.564208014565953,-9.710210198185449,-7.674832811243676,-7.53429010149075,-7.063597935583151,-7.901818177120675,-8.641469914735989,-9.41808718457154,-6.797254269295028,-7.175059933242855,-7.247646028211597,-7.4203860678726485,-7.583524365262918,-6.452306834956061,-7.132695002467623,-7.21231879120978,-7.3693545838757215,-7.570514414487839,-8.855033657079511,-9.595998524619153,-9.776221876800923,-6.355839067056746,-6.963490888153485,-7.131477720585103,-7.187351739678769,-7.167690235230044,-7.185684376518741,-7.228702624968191,-7.23885260718009,-7.280314815283573,-7.345893860584397,-7.471395262785533,-7.454432871952141,-7.456148556625363,-7.675773012041935,-7.738215156562474,-7.247249611837402,-9.860240937874964,-9.70725051147786,-9.782439804116619,-9.890219601548901,-9.73179809300666,-9.786253371038308,-9.80357943941162,3.8688458817667915
122,123.0,8.0,4.0027355636667865,0.0,0.019,-8.112469240233617,-7.832673052843056,-7.36143637126942,-7.050474178090299,-7.209785636214708,-7.401569640198298,-7.619361859590996,-8.049607247591359,-8.50214353147424,-8.572587977167444,-7.734670119538659,-7.597366880369401,-7.120112373689677,-7.636277143891515,-7.961520983044901,-8.434057473349588,-6.860906380501807,-7.22977395849337,-7.23878924218754,-7.214821524910196,-7.2044989816965535,-6.516582038915316,-7.191216953357541,-7.20900905169713,-7.189564819100584,-7.176326613873512,-8.10165278754635,-8.53028787154264,-8.620202248731264,-6.4190435134458355,-7.027074890665674,-7.194714901878729,-7.250141025502672,-7.228407159253588,-7.227190176112128,-7.25231782351222,-7.24834815566017,-7.227465080636764,-7.227662501333239,-7.2281334833738144,-7.2049198749864605,-7.175816279648968,-7.214357608404337,-7.221734410611106,-7.199238140315081,-8.664349001281522,-8.580401546358816,-8.609807967532772,-8.665818490514859,-8.68796682586247,-8.707725443769625,-8.69050065691005,3.8696784296140834
123,124.0,8.0,3.978769701376854,0.0,0.019,-8.267561871316415,-7.98011832521595,-7.485173975978682,-7.143021226840433,-7.26297421658928,-7.427174142976427,-7.618201855805441,-8.010438430274622,-8.443262658377282,-8.510544580545726,-7.879096597439292,-7.728292935311913,-7.198412542007412,-7.635979642061138,-7.929527181976617,-8.3783140028362,-6.976046813890173,-7.3044030270326745,-7.269840943480704,-7.218958820784017,-7.194392263110638,-6.642023271900106,-7.270924098813887,-7.241821878828516,-7.196513226319371,-7.165494804433774,-8.062452909756168,-8.471117694729003,-8.557788069103093,-6.549590525170381,-7.1423454034000535,-7.295066911371318,-7.333394999212083,-7.299056816654862,-7.288330526805704,-7.294223436245284,-7.2828690486737795,-7.247366297166547,-7.242569714723059,-7.233038632518818,-7.2033359528694385,-7.169192674218512,-7.202225804583906,-7.204466010014757,-7.21992555321034,-8.599989811634106,-8.518902052279671,-8.546852124072599,-8.600617325163181,-8.62146134339077,-8.64301606069629,-8.625194289025394,3.8751811924183026
124,125.0,8.0,4.00822712300467,0.0,0.019,-8.064895842561285,-7.788623942164831,-7.3354345219726955,-7.054534911597527,-7.273024836654854,-7.508620608681697,-7.768407881757645,-8.26439511811396,-8.755780665731024,-8.83178811024514,-7.692689264116402,-7.567032137498083,-7.144787564106865,-7.783953292737872,-8.163259758673746,-8.679511409866324,-6.840387522700794,-7.259963351423094,-7.337181803092616,-7.35486756447721,-7.368176695678069,-6.490357268606032,-7.213707072371486,-7.3046611861754265,-7.325293407977526,-7.341519114320565,-8.316639993102177,-8.784253046680469,-8.8812600346681,-6.388992804140834,-7.004010900873439,-7.186300622260483,-7.265894490997512,-7.264655681850157,-7.277109807946724,-7.333121179200224,-7.341245720559862,-7.343753713808377,-7.350521052520534,-7.3674826568436425,-7.35237380694818,-7.334649902603455,-7.380941241133937,-7.395913612331121,-7.314900179854613,-8.929660071915663,-8.83943332373539,-8.870642268197678,-8.932204242398424,-8.954770292085868,-8.972024872045003,-8.959173937787408,3.872183609064393
125,126.0,8.0,3.9917169911544192,0.0,0.019,-8.043457975028417,-7.762446367027323,-7.291342240661571,-6.997252289552952,-7.213058024351552,-7.47547765168163,-7.808059785014999,-8.480708625309456,-9.110883344640467,-9.222349680852451,-7.664097849950876,-7.527845967142978,-7.083932096681208,-7.8251226500932685,-8.351718528331043,-8.998243022711817,-6.792368428741381,-7.198551263691636,-7.288800715646237,-7.376208459561019,-7.447950710284122,-6.446971548599599,-7.152438547076851,-7.254495741516676,-7.338019475051577,-7.426433065284068,-8.533162113175614,-9.140899537603907,-9.280713998696823,-6.349522256886129,-6.955985451971147,-7.131548201486883,-7.204571938484099,-7.198627362944292,-7.215929300062427,-7.274307869976545,-7.286286742557213,-7.3105581021280575,-7.342009701123827,-7.405208045012619,-7.387834894885205,-7.381341022828809,-7.490402242316626,-7.5223150471277265,-7.27991383788093,-9.347754561487665,-9.221106028985,-9.275672125322801,-9.358725344945274,-9.301966354185497,-9.337568329154067,-9.339423906130973,3.8688409623158875
126,127.0,8.0,4.006546109717772,0.0,0.019,-8.231936594138748,-7.948210939484054,-7.4683785194845855,-7.143520623331084,-7.283803034700115,-7.460954940897108,-7.663657582208426,-8.069456703798142,-8.5062306241799,-8.573786380207327,-7.848967168996829,-7.70681774264953,-7.206556251470609,-7.681122052451805,-7.986071750176067,-8.44106941054172,-6.963982355977578,-7.314487799270953,-7.301166530257859,-7.262265355762314,-7.243456561921788,-6.624436464856554,-7.278348674559877,-7.272328062658893,-7.238664121574119,-7.214852680453613,-8.121510977646427,-8.533952593118078,-8.620662777940218,-6.52833473621135,-7.130092863643124,-7.291805128842333,-7.339046856490378,-7.311339620788825,-7.305340331474347,-7.32043270371686,-7.312619194595676,-7.283840652459521,-7.281366604173284,-7.2758138272537485,-7.249367954069288,-7.216710875375537,-7.252389168366161,-7.256323564667962,-7.256087123840241,-8.663318955440934,-8.58303609394568,-8.610688322076573,-8.664582014259757,-8.685600546404181,-8.705453087649035,-8.688367647754081,3.8724685153688263
127,128.0,8.0,4.0221391735220084,0.0,0.019,-8.110278200101877,-7.829138105130128,-7.353262364639646,-7.018549510172448,-7.124150522764409,-7.267485823891937,-7.431147333094906,-7.758936946827912,-8.132532530947698,-8.189622035424694,-7.73133900232307,-7.590911498502203,-7.07072721744118,-7.4498636217680385,-7.692068268332432,-8.08206279867375,-6.848505216327474,-7.1754838353366965,-7.115012238833433,-7.0388010863945905,-6.995053817953572,-6.508767631939449,-7.14386089382291,-7.088427881246558,-7.019563834535826,-6.964859710704533,-7.810789586960338,-8.159578993356424,-8.233831157464875,-6.412502169074999,-7.016523939979155,-7.173634077703133,-7.2086285524644556,-7.169187210697865,-7.15504809387239,-7.148170846030388,-7.131067149512509,-7.082702848496002,-7.0746275020614,-7.052939486995057,-7.018514469701154,-6.974023768384409,-7.000579696107671,-6.996108606963184,-7.055169565048659,-8.269271546060809,-8.200790349557387,-8.224782790469371,-8.270512630092218,-8.288389462670656,-8.31234504009879,-8.28883677104107,3.869439470185241
128,129.0,8.0,3.9867883318320243,0.0,0.019,-8.019088600302437,-7.7480865650423105,-7.28032479331829,-6.943956997786581,-7.019995739879757,-7.135321314971177,-7.266324034241254,-7.529826809975468,-7.848004887702807,-7.89353677222154,-7.6527290289227174,-7.514585813424742,-6.986837879182756,-7.28627415760823,-7.477427548575118,-7.810521428887011,-6.778552830869343,-7.0889567876993915,-6.988890694406801,-6.881432363482611,-6.817681229647814,-6.433842736240255,-7.060960557627938,-6.964021637008257,-6.865714405443306,-6.786214630566455,-7.581573738838112,-7.874306399007988,-7.934680805337128,-6.336163572057235,-6.950260464723643,-7.104875299583214,-7.1297997432061555,-7.078947767163127,-7.058460709847868,-7.033552370137124,-7.008790864188366,-6.943932237058218,-6.930822892323496,-6.896104708048375,-6.853855020228624,-6.801412803197215,-6.820140056932883,-6.809300902578358,-6.915423694490391,-7.9627869718328235,-7.9071339698193395,-7.925820993629024,-7.965246149630599,-7.978664937572816,-8.008322803632979,-7.9759486456032604,3.869643705366958
129,130.0,8.0,4.005002857093212,0.0,0.019,-8.220672767011925,-7.936667004572824,-7.464449408135576,-7.157638611944524,-7.333634501930032,-7.5418043250668445,-7.781431013053515,-8.25397019290331,-8.73982256834672,-8.818693986804519,-7.837410269814875,-7.700229160066771,-7.232586497643979,-7.797780532564604,-8.157728905046449,-8.663484168275966,-6.963883243347052,-7.343660663859475,-7.374784975044236,-7.371649845791231,-7.375564847501712,-6.619870486700129,-7.303023974527054,-7.34398696033727,-7.34396569161394,-7.348413646473393,-8.306121369476644,-8.768209568202616,-8.86845570498001,-6.521935126755944,-7.1291528869887895,-7.298718362834009,-7.359746329327914,-7.343709912447094,-7.346881633899733,-7.381739331757069,-7.382006623164568,-7.370639237595401,-7.3755840529989545,-7.386612163381502,-7.3661250947792976,-7.341781125499848,-7.389241744129471,-7.4005252899622995,-7.343175385882836,-8.917796623852162,-8.82360215099078,-8.85839294195377,-8.918807332855957,-8.934061687520625,-8.954242089764916,-8.942813184875622,3.8749428576179237
130,131.0,8.0,3.9951550145193426,0.0,0.019,-8.060345178123814,-7.781017375578849,-7.293547409593863,-6.953850662643378,-7.052129926627819,-7.196948143431808,-7.3676699537849375,-7.726980266466778,-8.137841231036312,-8.201583169743413,-7.681806431373114,-7.533665078404121,-7.002393866526089,-7.386202133256443,-7.653198297769334,-8.07738215689157,-6.788343322381282,-7.106344599909427,-7.043527603913573,-6.972836072319819,-6.936778436733687,-6.448362048766202,-7.075604290067396,-7.01666703164673,-6.95248631869224,-6.907141171402679,-7.778923765318863,-8.165474960488352,-8.24828955516059,-6.355034221129107,-6.9580091602932095,-7.110382945416287,-7.141363264801521,-7.097898203621243,-7.083049596053998,-7.075877814079796,-7.059223503297871,-7.012462954418313,-7.004609007063225,-6.987623856305422,-6.952790559894094,-6.9141642049650045,-6.942717960716011,-6.942326702245899,-6.984114573501115,-8.288408492419276,-8.209741882691995,-8.236477968395883,-8.288872184799077,-8.309153145065816,-8.334208264589112,-8.31027870458328,3.865235645467611
131,132.0,8.0,4.004839132830453,0.0,0.019,-8.282551317061706,-7.9956830014313365,-7.497269664415937,-7.156591422194439,-7.294127497238313,-7.492300731441369,-7.7442127867435575,-8.276670730266769,-8.833903300874502,-8.931924992248257,-7.894369146943832,-7.740343606576437,-7.215620294209215,-7.760904450111944,-8.169129512949278,-8.737474433731485,-6.988294370976417,-7.322882983841655,-7.323681212540149,-7.329188404012173,-7.3496600273456085,-6.653585692664922,-7.287091458148462,-7.29354554353618,-7.299585286401459,-7.324052019789001,-8.328892554090105,-8.863011184650093,-8.986547084656863,-6.561530213141311,-7.155600752313848,-7.306249216359774,-7.347542544257792,-7.316598895663056,-7.312620671376844,-7.334372245995084,-7.331085374354976,-7.317496911805977,-7.327000256861891,-7.3494907911554685,-7.326705506113919,-7.307519772375977,-7.371173820954154,-7.387674935506137,-7.290801629648497,-9.04546268674909,-8.929628090016589,-8.976900515910678,-9.043258099788305,-9.04374943038603,-9.072163407732617,-9.066547912123792,3.876655676197905
